"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus", "LV Undervoltages", "Min LV Voltage", "LV Overvoltage", "Max LV Voltage", "Min LV Bus", "Max LV Bus"
445, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
446, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
447, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
448, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
449, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
450, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
451, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
452, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
453, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
454, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
455, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
456, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
457, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
458, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
459, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
460, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
461, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
462, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
463, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
464, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
465, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
466, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
467, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
468, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
469, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
470, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
471, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
472, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
473, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
474, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
475, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
476, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
477, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
478, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
479, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
480, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
481, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
482, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
483, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
484, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
485, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
486, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
487, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
488, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
489, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
490, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
491, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
492, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
493, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
494, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
495, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
496, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
497, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
498, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
499, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
500, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
501, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
502, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
503, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
504, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
505, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
506, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
507, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
508, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
509, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
510, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
511, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
512, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
513, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
514, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
515, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
516, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
517, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
518, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
519, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
520, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
521, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
522, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
523, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
524, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
525, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
526, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
527, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
528, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
529, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
530, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
531, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
532, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
533, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
534, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
535, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
536, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
537, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
538, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
539, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
540, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
541, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
542, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
543, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
544, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
545, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
546, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
547, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
548, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
549, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
550, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
551, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
552, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
553, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
554, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
555, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
556, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
557, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
558, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
559, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
560, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
561, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
562, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
563, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
564, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
565, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
566, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
567, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
568, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
569, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
570, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
571, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
572, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
573, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
574, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
575, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
576, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
577, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
578, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
579, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
580, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
581, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
582, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
583, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
584, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
585, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
586, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
587, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
588, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
589, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
590, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
591, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
592, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
593, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
594, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
595, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
596, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
597, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
598, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
599, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
600, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
601, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
602, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
603, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
604, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
605, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
606, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
607, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
608, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
609, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
610, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
611, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
612, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
613, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
614, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
615, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
616, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
617, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
618, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
619, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
620, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
621, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
622, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
623, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
624, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
625, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
626, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
627, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
628, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
629, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
630, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
631, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
632, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
633, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
634, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
635, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
636, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
637, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
638, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
639, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
640, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
641, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
642, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
643, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
644, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
645, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
646, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
647, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
648, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
649, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
650, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
651, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
652, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
653, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
654, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
655, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
656, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
657, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
658, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
659, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
660, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
661, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
662, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
663, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
664, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
665, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
666, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
667, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
668, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
