"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
218, 2240.93106080897, 478.776648672467, 3611.9038387977, 3844.21550385883, 37.6338389771577, 74.9806448590702, 95.8584383067866
219, 2180.93421518682, 441.337314735844, 3611.9038387977, 3844.21550385883, 35.7653762422785, 71.2224748031603, 95.8584383067866
220, 2090.47473159067, 385.078822499811, 3611.9038387977, 3844.21550385883, 33.0709678362778, 65.8027867786769, 95.8584383067866
221, 2079.7445190094, 378.417840810917, 3611.9038387977, 3844.21550385883, 32.7614398542117, 65.1802979850343, 95.8584383067866
222, 2158.75212815068, 427.527374606616, 3611.9038387977, 3844.21550385883, 35.090048314862, 69.8636700377471, 95.8584383067866
223, 2352.55343547096, 548.672158505559, 3611.9038387977, 3844.21550385883, 41.2878019336269, 82.3316965226612, 95.8584383067866
224, 2677.05616416431, 750.36052888802, 3611.9038387977, 3844.21550385883, 53.2106541392515, 106.326288301407, 95.8584383067866
225, 2980.59295090374, 934.736383901679, 3611.9038387977, 3844.21550385883, 66.0869788910581, 132.278509818814, 95.8584383067866
226, 3167.73777677856, 1037.3970699774, 3611.9038387977, 3844.21550385883, 73.8849748866874, 147.973388043553, 95.8584383067866
227, 3382.18311972525, 1177.20529141169, 3611.9038387977, 3844.21550385883, 84.6443304701812, 169.651926414218, 95.8584383067866
228, 3557.32243330733, 1292.3142563956, 3611.9038387977, 3844.21550385883, 94.0826974953189, 188.673819499004, 95.8584383067866
229, 3543.15303715035, 1282.97895523772, 3611.9038387977, 3844.21550385883, 93.2994584405551, 187.096140937988, 95.8584383067866
230, 3525.30058621897, 1271.21474860931, 3611.9038387977, 3844.21550385883, 92.3155867752274, 185.113227184178, 95.8584383067866
231, 3575.47979046953, 1292.08104715025, 3611.9038387977, 3844.21550385883, 93.8414822505114, 188.167553885457, 95.8584383067866
232, 3608.16353692524, 1313.64181877778, 3611.9038387977, 3844.21550385883, 95.6479684767391, 191.806717462446, 95.8584383067866
233, 3611.9038387977, 1316.10922775696, 3611.9038387977, 3844.21550385883, 95.8584383044164, 192.23174797715, 95.8584383067866
234, 3460.96859526312, 1216.79667601248, 3611.9038387977, 3844.21550385883, 87.6545053477882, 175.695708745245, 95.8584383067866
235, 3382.01545472973, 1165.08601158531, 3611.9038387977, 3844.21550385883, 83.5356381964697, 167.396154229363, 95.8584383067866
236, 3298.02993214378, 1113.7153904746, 3611.9038387977, 3844.21550385883, 79.3316021882687, 158.918954556878, 95.8584383067866
237, 3163.63208068934, 1029.76442481739, 3611.9038387977, 3844.21550385883, 72.8083101164078, 145.777843040044, 95.8584383067866
238, 3163.66639715019, 1029.78763252398, 3611.9038387977, 3844.21550385883, 72.8112612947919, 145.784602622101, 95.8584383067866
239, 2988.94433126579, 923.793252418285, 3611.9038387977, 3844.21550385883, 64.8270885019474, 129.682775489989, 95.8584383067866
240, 2716.07558923213, 767.403170138, 3611.9038387977, 3844.21550385883, 54.1249472800276, 108.150891018366, 95.8584383067866
241, 2434.14574252828, 588.98280878174, 3611.9038387977, 3844.21550385883, 43.6037958727356, 86.9780631589992, 95.8584383067866
242, 2240.93106080897, 478.776648672467, 3611.9038387977, 3844.21550385883, 37.6338389771577, 74.9806448590702, 95.8584383067866
243, 2180.93421518682, 441.337314735844, 3611.9038387977, 3844.21550385883, 35.7653762422785, 71.2224748031603, 95.8584383067866
244, 2090.47473159067, 385.078822499811, 3611.9038387977, 3844.21550385883, 33.0709678362778, 65.8027867786769, 95.8584383067866
245, 2079.7445190094, 378.417840810917, 3611.9038387977, 3844.21550385883, 32.7614398542117, 65.1802979850343, 95.8584383067866
246, 2158.75212815068, 427.527374606616, 3611.9038387977, 3844.21550385883, 35.090048314862, 69.8636700377471, 95.8584383067866
247, 2352.55343547096, 548.672158505559, 3611.9038387977, 3844.21550385883, 41.2878019336269, 82.3316965226612, 95.8584383067866
248, 2677.05616416431, 750.36052888802, 3611.9038387977, 3844.21550385883, 53.2106541392515, 106.326288301407, 95.8584383067866
249, 2980.59295090374, 934.736383901679, 3611.9038387977, 3844.21550385883, 66.0869788910581, 132.278509818814, 95.8584383067866
250, 3167.73777677856, 1037.3970699774, 3611.9038387977, 3844.21550385883, 73.8849748866874, 147.973388043553, 95.8584383067866
251, 3382.18311972525, 1177.20529141169, 3611.9038387977, 3844.21550385883, 84.6443304701812, 169.651926414218, 95.8584383067866
252, 3557.32243330733, 1292.3142563956, 3611.9038387977, 3844.21550385883, 94.0826974953189, 188.673819499004, 95.8584383067866
253, 3543.15303715035, 1282.97895523772, 3611.9038387977, 3844.21550385883, 93.2994584405551, 187.096140937988, 95.8584383067866
254, 3525.30058621897, 1271.21474860931, 3611.9038387977, 3844.21550385883, 92.3155867752274, 185.113227184178, 95.8584383067866
255, 3575.47979046953, 1292.08104715025, 3611.9038387977, 3844.21550385883, 93.8414822505114, 188.167553885457, 95.8584383067866
256, 3608.16353692524, 1313.64181877778, 3611.9038387977, 3844.21550385883, 95.6479684767391, 191.806717462446, 95.8584383067866
257, 3611.9038387977, 1316.10922775696, 3611.9038387977, 3844.21550385883, 95.8584383044164, 192.23174797715, 95.8584383067866
258, 3460.96859526312, 1216.79667601248, 3611.9038387977, 3844.21550385883, 87.6545053477882, 175.695708745245, 95.8584383067866
259, 3382.01545472973, 1165.08601158531, 3611.9038387977, 3844.21550385883, 83.5356381964697, 167.396154229363, 95.8584383067866
260, 3298.02993214378, 1113.7153904746, 3611.9038387977, 3844.21550385883, 79.3316021882687, 158.918954556878, 95.8584383067866
261, 3163.63208068934, 1029.76442481739, 3611.9038387977, 3844.21550385883, 72.8083101164078, 145.777843040044, 95.8584383067866
262, 3163.66639715019, 1029.78763252398, 3611.9038387977, 3844.21550385883, 72.8112612947919, 145.784602622101, 95.8584383067866
263, 2988.94433126579, 923.793252418285, 3611.9038387977, 3844.21550385883, 64.8270885019474, 129.682775489989, 95.8584383067866
264, 2716.07558923213, 767.403170138, 3611.9038387977, 3844.21550385883, 54.1249472800276, 108.150891018366, 95.8584383067866
265, 2434.14574252828, 588.98280878174, 3611.9038387977, 3844.21550385883, 43.6037958727356, 86.9780631589992, 95.8584383067866
266, 2240.93106080897, 478.776648672467, 3611.9038387977, 3844.21550385883, 37.6338389771577, 74.9806448590702, 95.8584383067866
267, 2180.93421518682, 441.337314735844, 3611.9038387977, 3844.21550385883, 35.7653762422785, 71.2224748031603, 95.8584383067866
268, 2090.47473159067, 385.078822499811, 3611.9038387977, 3844.21550385883, 33.0709678362778, 65.8027867786769, 95.8584383067866
269, 2079.7445190094, 378.417840810917, 3611.9038387977, 3844.21550385883, 32.7614398542117, 65.1802979850343, 95.8584383067866
270, 2158.75212815068, 427.527374606616, 3611.9038387977, 3844.21550385883, 35.090048314862, 69.8636700377471, 95.8584383067866
271, 2352.55343547096, 548.672158505559, 3611.9038387977, 3844.21550385883, 41.2878019336269, 82.3316965226612, 95.8584383067866
272, 2677.05616416431, 750.36052888802, 3611.9038387977, 3844.21550385883, 53.2106541392515, 106.326288301407, 95.8584383067866
273, 2980.59295090374, 934.736383901679, 3611.9038387977, 3844.21550385883, 66.0869788910581, 132.278509818814, 95.8584383067866
274, 3167.73777677856, 1037.3970699774, 3611.9038387977, 3844.21550385883, 73.8849748866874, 147.973388043553, 95.8584383067866
275, 3382.18311972525, 1177.20529141169, 3611.9038387977, 3844.21550385883, 84.6443304701812, 169.651926414218, 95.8584383067866
276, 3557.32243330733, 1292.3142563956, 3611.9038387977, 3844.21550385883, 94.0826974953189, 188.673819499004, 95.8584383067866
277, 3543.15303715035, 1282.97895523772, 3611.9038387977, 3844.21550385883, 93.2994584405551, 187.096140937988, 95.8584383067866
278, 3525.30058621897, 1271.21474860931, 3611.9038387977, 3844.21550385883, 92.3155867752274, 185.113227184178, 95.8584383067866
279, 3575.47979046953, 1292.08104715025, 3611.9038387977, 3844.21550385883, 93.8414822505114, 188.167553885457, 95.8584383067866
280, 3608.16353692524, 1313.64181877778, 3611.9038387977, 3844.21550385883, 95.6479684767391, 191.806717462446, 95.8584383067866
281, 3611.9038387977, 1316.10922775696, 3611.9038387977, 3844.21550385883, 95.8584383044164, 192.23174797715, 95.8584383067866
282, 3460.96859526312, 1216.79667601248, 3611.9038387977, 3844.21550385883, 87.6545053477882, 175.695708745245, 95.8584383067866
283, 3382.01545472973, 1165.08601158531, 3611.9038387977, 3844.21550385883, 83.5356381964697, 167.396154229363, 95.8584383067866
284, 3298.02993214378, 1113.7153904746, 3611.9038387977, 3844.21550385883, 79.3316021882687, 158.918954556878, 95.8584383067866
285, 3163.63208068934, 1029.76442481739, 3611.9038387977, 3844.21550385883, 72.8083101164078, 145.777843040044, 95.8584383067866
286, 3163.66639715019, 1029.78763252398, 3611.9038387977, 3844.21550385883, 72.8112612947919, 145.784602622101, 95.8584383067866
287, 2988.94433126579, 923.793252418285, 3611.9038387977, 3844.21550385883, 64.8270885019474, 129.682775489989, 95.8584383067866
288, 2716.07558923213, 767.403170138, 3611.9038387977, 3844.21550385883, 54.1249472800276, 108.150891018366, 95.8584383067866
289, 2434.14574252828, 588.98280878174, 3611.9038387977, 3844.21550385883, 43.6037958727356, 86.9780631589992, 95.8584383067866
290, 2240.93106080897, 478.776648672467, 3611.9038387977, 3844.21550385883, 37.6338389771577, 74.9806448590702, 95.8584383067866
291, 2180.93421518682, 441.337314735844, 3611.9038387977, 3844.21550385883, 35.7653762422785, 71.2224748031603, 95.8584383067866
292, 2090.47473159067, 385.078822499811, 3611.9038387977, 3844.21550385883, 33.0709678362778, 65.8027867786769, 95.8584383067866
293, 2079.7445190094, 378.417840810917, 3611.9038387977, 3844.21550385883, 32.7614398542117, 65.1802979850343, 95.8584383067866
294, 2158.75212815068, 427.527374606616, 3611.9038387977, 3844.21550385883, 35.090048314862, 69.8636700377471, 95.8584383067866
295, 2352.55343547096, 548.672158505559, 3611.9038387977, 3844.21550385883, 41.2878019336269, 82.3316965226612, 95.8584383067866
296, 2677.05616416431, 750.36052888802, 3611.9038387977, 3844.21550385883, 53.2106541392515, 106.326288301407, 95.8584383067866
297, 2980.59295090374, 934.736383901679, 3611.9038387977, 3844.21550385883, 66.0869788910581, 132.278509818814, 95.8584383067866
298, 3167.73777677856, 1037.3970699774, 3611.9038387977, 3844.21550385883, 73.8849748866874, 147.973388043553, 95.8584383067866
299, 3382.18311972525, 1177.20529141169, 3611.9038387977, 3844.21550385883, 84.6443304701812, 169.651926414218, 95.8584383067866
300, 3557.32243330733, 1292.3142563956, 3611.9038387977, 3844.21550385883, 94.0826974953189, 188.673819499004, 95.8584383067866
301, 3543.15303715035, 1282.97895523772, 3611.9038387977, 3844.21550385883, 93.2994584405551, 187.096140937988, 95.8584383067866
302, 3525.30058621897, 1271.21474860931, 3611.9038387977, 3844.21550385883, 92.3155867752274, 185.113227184178, 95.8584383067866
303, 3575.47979046953, 1292.08104715025, 3611.9038387977, 3844.21550385883, 93.8414822505114, 188.167553885457, 95.8584383067866
304, 3608.16353692524, 1313.64181877778, 3611.9038387977, 3844.21550385883, 95.6479684767391, 191.806717462446, 95.8584383067866
305, 3611.9038387977, 1316.10922775696, 3611.9038387977, 3844.21550385883, 95.8584383044164, 192.23174797715, 95.8584383067866
306, 3460.96859526312, 1216.79667601248, 3611.9038387977, 3844.21550385883, 87.6545053477882, 175.695708745245, 95.8584383067866
307, 3382.01545472973, 1165.08601158531, 3611.9038387977, 3844.21550385883, 83.5356381964697, 167.396154229363, 95.8584383067866
308, 3298.02993214378, 1113.7153904746, 3611.9038387977, 3844.21550385883, 79.3316021882687, 158.918954556878, 95.8584383067866
309, 3163.63208068934, 1029.76442481739, 3611.9038387977, 3844.21550385883, 72.8083101164078, 145.777843040044, 95.8584383067866
310, 3163.66639715019, 1029.78763252398, 3611.9038387977, 3844.21550385883, 72.8112612947919, 145.784602622101, 95.8584383067866
311, 2988.94433126579, 923.793252418285, 3611.9038387977, 3844.21550385883, 64.8270885019474, 129.682775489989, 95.8584383067866
312, 2716.07558923213, 767.403170138, 3611.9038387977, 3844.21550385883, 54.1249472800276, 108.150891018366, 95.8584383067866
313, 2434.14574252828, 588.98280878174, 3611.9038387977, 3844.21550385883, 43.6037958727356, 86.9780631589992, 95.8584383067866
314, 2240.93106080897, 478.776648672467, 3611.9038387977, 3844.21550385883, 37.6338389771577, 74.9806448590702, 95.8584383067866
315, 2180.93421518682, 441.337314735844, 3611.9038387977, 3844.21550385883, 35.7653762422785, 71.2224748031603, 95.8584383067866
316, 2090.47473159067, 385.078822499811, 3611.9038387977, 3844.21550385883, 33.0709678362778, 65.8027867786769, 95.8584383067866
317, 2079.7445190094, 378.417840810917, 3611.9038387977, 3844.21550385883, 32.7614398542117, 65.1802979850343, 95.8584383067866
318, 2158.75212815068, 427.527374606616, 3611.9038387977, 3844.21550385883, 35.090048314862, 69.8636700377471, 95.8584383067866
319, 2352.55343547096, 548.672158505559, 3611.9038387977, 3844.21550385883, 41.2878019336269, 82.3316965226612, 95.8584383067866
320, 2677.05616416431, 750.36052888802, 3611.9038387977, 3844.21550385883, 53.2106541392515, 106.326288301407, 95.8584383067866
321, 2980.59295090374, 934.736383901679, 3611.9038387977, 3844.21550385883, 66.0869788910581, 132.278509818814, 95.8584383067866
322, 3167.73777677856, 1037.3970699774, 3611.9038387977, 3844.21550385883, 73.8849748866874, 147.973388043553, 95.8584383067866
323, 3382.18311972525, 1177.20529141169, 3611.9038387977, 3844.21550385883, 84.6443304701812, 169.651926414218, 95.8584383067866
324, 3557.32243330733, 1292.3142563956, 3611.9038387977, 3844.21550385883, 94.0826974953189, 188.673819499004, 95.8584383067866
325, 3543.15303715035, 1282.97895523772, 3611.9038387977, 3844.21550385883, 93.2994584405551, 187.096140937988, 95.8584383067866
326, 3525.30058621897, 1271.21474860931, 3611.9038387977, 3844.21550385883, 92.3155867752274, 185.113227184178, 95.8584383067866
327, 3575.47979046953, 1292.08104715025, 3611.9038387977, 3844.21550385883, 93.8414822505114, 188.167553885457, 95.8584383067866
328, 3608.16353692524, 1313.64181877778, 3611.9038387977, 3844.21550385883, 95.6479684767391, 191.806717462446, 95.8584383067866
329, 3611.9038387977, 1316.10922775696, 3611.9038387977, 3844.21550385883, 95.8584383044164, 192.23174797715, 95.8584383067866
330, 3460.96859526312, 1216.79667601248, 3611.9038387977, 3844.21550385883, 87.6545053477882, 175.695708745245, 95.8584383067866
331, 3382.01545472973, 1165.08601158531, 3611.9038387977, 3844.21550385883, 83.5356381964697, 167.396154229363, 95.8584383067866
332, 3298.02993214378, 1113.7153904746, 3611.9038387977, 3844.21550385883, 79.3316021882687, 158.918954556878, 95.8584383067866
333, 3163.63208068934, 1029.76442481739, 3611.9038387977, 3844.21550385883, 72.8083101164078, 145.777843040044, 95.8584383067866
334, 3163.66639715019, 1029.78763252398, 3611.9038387977, 3844.21550385883, 72.8112612947919, 145.784602622101, 95.8584383067866
335, 2988.94433126579, 923.793252418285, 3611.9038387977, 3844.21550385883, 64.8270885019474, 129.682775489989, 95.8584383067866
336, 2716.07558923213, 767.403170138, 3611.9038387977, 3844.21550385883, 54.1249472800276, 108.150891018366, 95.8584383067866
337, 2434.14574252828, 588.98280878174, 3611.9038387977, 3844.21550385883, 43.6037958727356, 86.9780631589992, 95.8584383067866
338, 2240.93106080897, 478.776648672467, 3611.9038387977, 3844.21550385883, 37.6338389771577, 74.9806448590702, 95.8584383067866
339, 2180.93421518682, 441.337314735844, 3611.9038387977, 3844.21550385883, 35.7653762422785, 71.2224748031603, 95.8584383067866
340, 2090.47473159067, 385.078822499811, 3611.9038387977, 3844.21550385883, 33.0709678362778, 65.8027867786769, 95.8584383067866
341, 2079.7445190094, 378.417840810917, 3611.9038387977, 3844.21550385883, 32.7614398542117, 65.1802979850343, 95.8584383067866
342, 2158.75212815068, 427.527374606616, 3611.9038387977, 3844.21550385883, 35.090048314862, 69.8636700377471, 95.8584383067866
343, 2352.55343547096, 548.672158505559, 3611.9038387977, 3844.21550385883, 41.2878019336269, 82.3316965226612, 95.8584383067866
344, 2677.05616416431, 750.36052888802, 3611.9038387977, 3844.21550385883, 53.2106541392515, 106.326288301407, 95.8584383067866
345, 2980.59295090374, 934.736383901679, 3611.9038387977, 3844.21550385883, 66.0869788910581, 132.278509818814, 95.8584383067866
346, 3167.73777677856, 1037.3970699774, 3611.9038387977, 3844.21550385883, 73.8849748866874, 147.973388043553, 95.8584383067866
347, 3382.18311972525, 1177.20529141169, 3611.9038387977, 3844.21550385883, 84.6443304701812, 169.651926414218, 95.8584383067866
348, 3557.32243330733, 1292.3142563956, 3611.9038387977, 3844.21550385883, 94.0826974953189, 188.673819499004, 95.8584383067866
349, 3543.15303715035, 1282.97895523772, 3611.9038387977, 3844.21550385883, 93.2994584405551, 187.096140937988, 95.8584383067866
350, 3525.30058621897, 1271.21474860931, 3611.9038387977, 3844.21550385883, 92.3155867752274, 185.113227184178, 95.8584383067866
351, 3575.47979046953, 1292.08104715025, 3611.9038387977, 3844.21550385883, 93.8414822505114, 188.167553885457, 95.8584383067866
352, 3608.16353692524, 1313.64181877778, 3611.9038387977, 3844.21550385883, 95.6479684767391, 191.806717462446, 95.8584383067866
353, 3611.9038387977, 1316.10922775696, 3611.9038387977, 3844.21550385883, 95.8584383044164, 192.23174797715, 95.8584383067866
354, 3460.96859526312, 1216.79667601248, 3611.9038387977, 3844.21550385883, 87.6545053477882, 175.695708745245, 95.8584383067866
355, 3382.01545472973, 1165.08601158531, 3611.9038387977, 3844.21550385883, 83.5356381964697, 167.396154229363, 95.8584383067866
356, 3298.02993214378, 1113.7153904746, 3611.9038387977, 3844.21550385883, 79.3316021882687, 158.918954556878, 95.8584383067866
357, 3163.63208068934, 1029.76442481739, 3611.9038387977, 3844.21550385883, 72.8083101164078, 145.777843040044, 95.8584383067866
358, 3163.66639715019, 1029.78763252398, 3611.9038387977, 3844.21550385883, 72.8112612947919, 145.784602622101, 95.8584383067866
359, 2988.94433126579, 923.793252418285, 3611.9038387977, 3844.21550385883, 64.8270885019474, 129.682775489989, 95.8584383067866
360, 2716.07558923213, 767.403170138, 3611.9038387977, 3844.21550385883, 54.1249472800276, 108.150891018366, 95.8584383067866
361, 2434.14574252828, 588.98280878174, 3611.9038387977, 3844.21550385883, 43.6037958727356, 86.9780631589992, 95.8584383067866
362, 2240.93106080897, 478.776648672467, 3611.9038387977, 3844.21550385883, 37.6338389771577, 74.9806448590702, 95.8584383067866
363, 2180.93421518682, 441.337314735844, 3611.9038387977, 3844.21550385883, 35.7653762422785, 71.2224748031603, 95.8584383067866
364, 2090.47473159067, 385.078822499811, 3611.9038387977, 3844.21550385883, 33.0709678362778, 65.8027867786769, 95.8584383067866
365, 2079.7445190094, 378.417840810917, 3611.9038387977, 3844.21550385883, 32.7614398542117, 65.1802979850343, 95.8584383067866
366, 2158.75212815068, 427.527374606616, 3611.9038387977, 3844.21550385883, 35.090048314862, 69.8636700377471, 95.8584383067866
367, 2352.55343547096, 548.672158505559, 3611.9038387977, 3844.21550385883, 41.2878019336269, 82.3316965226612, 95.8584383067866
368, 2677.05616416431, 750.36052888802, 3611.9038387977, 3844.21550385883, 53.2106541392515, 106.326288301407, 95.8584383067866
369, 2980.59295090374, 934.736383901679, 3611.9038387977, 3844.21550385883, 66.0869788910581, 132.278509818814, 95.8584383067866
370, 3167.73777677856, 1037.3970699774, 3611.9038387977, 3844.21550385883, 73.8849748866874, 147.973388043553, 95.8584383067866
371, 3382.18311972525, 1177.20529141169, 3611.9038387977, 3844.21550385883, 84.6443304701812, 169.651926414218, 95.8584383067866
372, 3557.32243330733, 1292.3142563956, 3611.9038387977, 3844.21550385883, 94.0826974953189, 188.673819499004, 95.8584383067866
373, 3543.15303715035, 1282.97895523772, 3611.9038387977, 3844.21550385883, 93.2994584405551, 187.096140937988, 95.8584383067866
374, 3525.30058621897, 1271.21474860931, 3611.9038387977, 3844.21550385883, 92.3155867752274, 185.113227184178, 95.8584383067866
375, 3575.47979046953, 1292.08104715025, 3611.9038387977, 3844.21550385883, 93.8414822505114, 188.167553885457, 95.8584383067866
376, 3608.16353692524, 1313.64181877778, 3611.9038387977, 3844.21550385883, 95.6479684767391, 191.806717462446, 95.8584383067866
377, 3611.9038387977, 1316.10922775696, 3611.9038387977, 3844.21550385883, 95.8584383044164, 192.23174797715, 95.8584383067866
378, 3460.96859526312, 1216.79667601248, 3611.9038387977, 3844.21550385883, 87.6545053477882, 175.695708745245, 95.8584383067866
379, 3382.01545472973, 1165.08601158531, 3611.9038387977, 3844.21550385883, 83.5356381964697, 167.396154229363, 95.8584383067866
380, 3298.02993214378, 1113.7153904746, 3611.9038387977, 3844.21550385883, 79.3316021882687, 158.918954556878, 95.8584383067866
381, 3163.63208068934, 1029.76442481739, 3611.9038387977, 3844.21550385883, 72.8083101164078, 145.777843040044, 95.8584383067866
382, 3163.66639715019, 1029.78763252398, 3611.9038387977, 3844.21550385883, 72.8112612947919, 145.784602622101, 95.8584383067866
383, 2988.94433126579, 923.793252418285, 3611.9038387977, 3844.21550385883, 64.8270885019474, 129.682775489989, 95.8584383067866
384, 2716.07558923213, 767.403170138, 3611.9038387977, 3844.21550385883, 54.1249472800276, 108.150891018366, 95.8584383067866
385, 2434.14574252828, 588.98280878174, 3611.9038387977, 3844.21550385883, 43.6037958727356, 86.9780631589992, 95.8584383067866
386, 2240.93106080897, 478.776648672467, 3611.9038387977, 3844.21550385883, 37.6338389771577, 74.9806448590702, 95.8584383067866
387, 2180.93421518682, 441.337314735844, 3611.9038387977, 3844.21550385883, 35.7653762422785, 71.2224748031603, 95.8584383067866
388, 2090.47473159067, 385.078822499811, 3611.9038387977, 3844.21550385883, 33.0709678362778, 65.8027867786769, 95.8584383067866
389, 2079.7445190094, 378.417840810917, 3611.9038387977, 3844.21550385883, 32.7614398542117, 65.1802979850343, 95.8584383067866
390, 2158.75212815068, 427.527374606616, 3611.9038387977, 3844.21550385883, 35.090048314862, 69.8636700377471, 95.8584383067866
391, 2352.55343547096, 548.672158505559, 3611.9038387977, 3844.21550385883, 41.2878019336269, 82.3316965226612, 95.8584383067866
392, 2677.05616416431, 750.36052888802, 3611.9038387977, 3844.21550385883, 53.2106541392515, 106.326288301407, 95.8584383067866
393, 2980.59295090374, 934.736383901679, 3611.9038387977, 3844.21550385883, 66.0869788910581, 132.278509818814, 95.8584383067866
394, 3167.73777677856, 1037.3970699774, 3611.9038387977, 3844.21550385883, 73.8849748866874, 147.973388043553, 95.8584383067866
395, 3382.18311972525, 1177.20529141169, 3611.9038387977, 3844.21550385883, 84.6443304701812, 169.651926414218, 95.8584383067866
396, 3557.32243330733, 1292.3142563956, 3611.9038387977, 3844.21550385883, 94.0826974953189, 188.673819499004, 95.8584383067866
397, 3543.15303715035, 1282.97895523772, 3611.9038387977, 3844.21550385883, 93.2994584405551, 187.096140937988, 95.8584383067866
398, 3525.30058621897, 1271.21474860931, 3611.9038387977, 3844.21550385883, 92.3155867752274, 185.113227184178, 95.8584383067866
399, 3575.47979046953, 1292.08104715025, 3611.9038387977, 3844.21550385883, 93.8414822505114, 188.167553885457, 95.8584383067866
400, 3608.16353692524, 1313.64181877778, 3611.9038387977, 3844.21550385883, 95.6479684767391, 191.806717462446, 95.8584383067866
401, 3611.9038387977, 1316.10922775696, 3611.9038387977, 3844.21550385883, 95.8584383044164, 192.23174797715, 95.8584383067866
402, 3460.96859526312, 1216.79667601248, 3611.9038387977, 3844.21550385883, 87.6545053477882, 175.695708745245, 95.8584383067866
403, 3382.01545472973, 1165.08601158531, 3611.9038387977, 3844.21550385883, 83.5356381964697, 167.396154229363, 95.8584383067866
404, 3298.02993214378, 1113.7153904746, 3611.9038387977, 3844.21550385883, 79.3316021882687, 158.918954556878, 95.8584383067866
405, 3163.63208068934, 1029.76442481739, 3611.9038387977, 3844.21550385883, 72.8083101164078, 145.777843040044, 95.8584383067866
406, 3163.66639715019, 1029.78763252398, 3611.9038387977, 3844.21550385883, 72.8112612947919, 145.784602622101, 95.8584383067866
407, 2988.94433126579, 923.793252418285, 3611.9038387977, 3844.21550385883, 64.8270885019474, 129.682775489989, 95.8584383067866
408, 2716.07558923213, 767.403170138, 3611.9038387977, 3844.21550385883, 54.1249472800276, 108.150891018366, 95.8584383067866
409, 2434.14574252828, 588.98280878174, 3611.9038387977, 3844.21550385883, 43.6037958727356, 86.9780631589992, 95.8584383067866
410, 2240.93106080897, 478.776648672467, 3611.9038387977, 3844.21550385883, 37.6338389771577, 74.9806448590702, 95.8584383067866
411, 2180.93421518682, 441.337314735844, 3611.9038387977, 3844.21550385883, 35.7653762422785, 71.2224748031603, 95.8584383067866
412, 2090.47473159067, 385.078822499811, 3611.9038387977, 3844.21550385883, 33.0709678362778, 65.8027867786769, 95.8584383067866
413, 2079.7445190094, 378.417840810917, 3611.9038387977, 3844.21550385883, 32.7614398542117, 65.1802979850343, 95.8584383067866
414, 2158.75212815068, 427.527374606616, 3611.9038387977, 3844.21550385883, 35.090048314862, 69.8636700377471, 95.8584383067866
415, 2352.55343547096, 548.672158505559, 3611.9038387977, 3844.21550385883, 41.2878019336269, 82.3316965226612, 95.8584383067866
416, 2677.05616416431, 750.36052888802, 3611.9038387977, 3844.21550385883, 53.2106541392515, 106.326288301407, 95.8584383067866
417, 2980.59295090374, 934.736383901679, 3611.9038387977, 3844.21550385883, 66.0869788910581, 132.278509818814, 95.8584383067866
418, 3167.73777677856, 1037.3970699774, 3611.9038387977, 3844.21550385883, 73.8849748866874, 147.973388043553, 95.8584383067866
419, 3382.18311972525, 1177.20529141169, 3611.9038387977, 3844.21550385883, 84.6443304701812, 169.651926414218, 95.8584383067866
420, 3557.32243330733, 1292.3142563956, 3611.9038387977, 3844.21550385883, 94.0826974953189, 188.673819499004, 95.8584383067866
421, 3543.15303715035, 1282.97895523772, 3611.9038387977, 3844.21550385883, 93.2994584405551, 187.096140937988, 95.8584383067866
422, 3525.30058621897, 1271.21474860931, 3611.9038387977, 3844.21550385883, 92.3155867752274, 185.113227184178, 95.8584383067866
423, 3575.47979046953, 1292.08104715025, 3611.9038387977, 3844.21550385883, 93.8414822505114, 188.167553885457, 95.8584383067866
424, 3608.16353692524, 1313.64181877778, 3611.9038387977, 3844.21550385883, 95.6479684767391, 191.806717462446, 95.8584383067866
425, 3611.9038387977, 1316.10922775696, 3611.9038387977, 3844.21550385883, 95.8584383044164, 192.23174797715, 95.8584383067866
426, 3460.96859526312, 1216.79667601248, 3611.9038387977, 3844.21550385883, 87.6545053477882, 175.695708745245, 95.8584383067866
427, 3382.01545472973, 1165.08601158531, 3611.9038387977, 3844.21550385883, 83.5356381964697, 167.396154229363, 95.8584383067866
428, 3298.02993214378, 1113.7153904746, 3611.9038387977, 3844.21550385883, 79.3316021882687, 158.918954556878, 95.8584383067866
429, 3163.63208068934, 1029.76442481739, 3611.9038387977, 3844.21550385883, 72.8083101164078, 145.777843040044, 95.8584383067866
430, 3163.66639715019, 1029.78763252398, 3611.9038387977, 3844.21550385883, 72.8112612947919, 145.784602622101, 95.8584383067866
431, 2988.94433126579, 923.793252418285, 3611.9038387977, 3844.21550385883, 64.8270885019474, 129.682775489989, 95.8584383067866
432, 2716.07558923213, 767.403170138, 3611.9038387977, 3844.21550385883, 54.1249472800276, 108.150891018366, 95.8584383067866
433, 2434.14574252828, 588.98280878174, 3611.9038387977, 3844.21550385883, 43.6037958727356, 86.9780631589992, 95.8584383067866
434, 2240.93106080897, 478.776648672467, 3611.9038387977, 3844.21550385883, 37.6338389771577, 74.9806448590702, 95.8584383067866
435, 2180.93421518682, 441.337314735844, 3611.9038387977, 3844.21550385883, 35.7653762422785, 71.2224748031603, 95.8584383067866
