b26552, 3, 7450.979, 106.7599
b18830, 1, 7417.473, -11.65903
b18830, 2, 7431.889, -132.5316
b18830, 3, 7454.552, 106.7018
b18831, 1, 7415.738, -11.66928
b18831, 2, 7430.8, -132.5536
b18831, 3, 7455.203, 106.695
b29963, 2, 7195.012, -131.2842
b29964, 2, 7194.994, -131.2842
b61014, 3, 7401.536, 106.5586
5911428269, 3, 7401.485, 106.5586
5849828635, 3, 7385.961, 106.7718
b61623, 3, 7385.947, 106.7718
b43441, 1, 7208.645, -12.60245
b43441, 2, 7201.771, -135.5083
5980529571, 2, 7200.117, -135.5051
5976529574, 2, 7199.969, -135.5051
b4873, 1, 7484.615, -10.96782
b4873, 2, 7182.47, -131.5535
b4873, 3, 7185.038, 107.3876
b4872, 1, 7483.387, -10.99034
b4872, 2, 7180.586, -131.5804
b4872, 3, 7183.499, 107.3561
6081129642, 1, 7317.165, -12.88849
b66452, 1, 7317.005, -12.88803
b29180, 1, 7348.579, -8.364117
b29181, 1, 7347.909, -8.363713
b56614, 1, 7198.727, -12.69377
b59935, 1, 7198.664, -12.69374
b14646, 2, 7362.459, -133.0704
b4668, 1, 7468.339, -11.20585
b4668, 2, 7469.95, -131.8069
b4668, 3, 7452.262, 107.0952
b18836, 2, 7413.561, -132.6942
b18836, 1, 7395.412, -11.73863
b18836, 3, 7453.477, 106.631
b62918, 2, 7413.527, -132.6942
b17983, 3, 7390.114, 106.735
b17986, 3, 7389.747, 106.735
b23590, 3, 7449.064, 106.5403
b23590, 1, 7365.916, -11.83091
b23590, 2, 7387.824, -132.8764
b11020, 3, 7449.038, 106.5403
b62993, 3, 7392.078, 106.7707
b23862, 3, 7388.874, 106.7712
b13648, 1, 7478.245, -11.33458
b13648, 2, 7456.867, -131.7026
b13648, 3, 7402.088, 106.7616
b18844, 1, 7364.425, -11.83586
b18844, 2, 7386.497, -132.8866
b18844, 3, 7448.981, 106.5353
b18845, 1, 7361.132, -11.84685
b18845, 2, 7383.528, -132.9092
b18845, 3, 7448.797, 106.5242
b13930, 3, 7363.814, 106.8959
b43431, 1, 7210.344, -12.66051
b43431, 2, 7229.198, -135.4766
b43432, 1, 7209.863, -12.65279
b43432, 2, 7225.518, -135.4811
b4828, 1, 7440.101, -11.4859
b4828, 2, 7448.434, -132.2451
b4828, 3, 7454.255, 106.8444
b41878, 1, 7212.306, -12.695
b41878, 2, 7245.625, -135.4568
g33899, 1, 7212.043, -12.69001
g33899, 2, 7243.253, -135.4596
5869628416, 1, 7418.958, -11.6487
5869628416, 2, 7432.707, -132.5103
5869628416, 3, 7453.783, 106.7084
b18835, 1, 7399.263, -11.72678
b18835, 2, 7416.975, -132.6705
b18835, 3, 7454.053, 106.6429
b56943, 1, 7320.138, -12.89007
b13553, 1, 7319.665, -12.88981
b41865, 1, 7245.751, -12.75621
b41865, 2, 7278.666, -135.3846
6033329564, 1, 7245.732, -12.75622
b19039, 1, 7468.352, -11.205
b19039, 2, 7469.38, -131.8065
b19039, 3, 7451.998, 107.0944
b56609, 1, 7199.046, -12.69392
b17217, 1, 7466.993, -11.35447
b17217, 2, 7446.731, -131.726
b17217, 3, 7392.013, 106.7354
b17215, 1, 7465.685, -11.35404
b17215, 2, 7445.574, -131.7289
b17215, 3, 7391.539, 106.7355
b56693, 1, 7199.502, -12.69412
b56691, 1, 7199.396, -12.69406
b61733, 3, 7414.314, 105.5967
6010428821, 3, 7414.273, 105.5967
b59568, 1, 7186.362, -13.04333
b61607, 3, 7356.043, 106.7754
b61608, 3, 7356.02, 106.7754
b19016, 1, 7382.357, -12.9403
b19016, 2, 7383.961, -135.1267
b48183, 3, 7372.605, 105.4619
b48184, 3, 7372.558, 105.4619
b4815, 3, 7453.121, 107.0349
5840028380, 3, 7453.067, 107.0349
b4781, 1, 7471.811, -11.25372
b4781, 2, 7466.851, -131.7727
b4781, 3, 7435.839, 106.985
b23864, 3, 7385.768, 106.7716
b23866, 3, 7383.116, 106.772
b59108, 2, 7379.347, -134.2076
b59109, 2, 7379.323, -134.2076
b5171, 1, 7341.927, -8.66077
b5171, 2, 7300.981, -128.9271
b5171, 3, 7268.921, 110.3741
b4997, 1, 7337.728, -8.833693
b4997, 2, 7292.599, -129.1238
b4997, 3, 7263.332, 110.1561
b43207, 1, 7365.703, -11.83082
b43207, 2, 7387.67, -132.8763
b43207, 3, 7448.875, 106.5404
5944628156, 3, 7226.375, 110.6976
5944828194, 3, 7226.264, 110.6976
b56674, 2, 7194.831, -135.5067
b40194, 1, 7320.14, -12.88416
b40194, 2, 7349.659, -135.2298
b55313, 2, 7237.027, -135.4671
b4606, 1, 7476.29, -11.34814
b4606, 2, 7454.201, -131.7134
b4606, 3, 7398.974, 106.7412
b4607, 1, 7476.311, -11.34791
b4607, 2, 7454.055, -131.7133
b4607, 3, 7398.919, 106.741
b41907, 1, 7349.406, -8.316363
5690226990, 3, 7305.783, 106.9007
b44732, 1, 7314.607, -12.8871
b56439, 3, 7270.822, 110.4485
b57664, 3, 7270.742, 110.4485
6010828954, 2, 7286.117, -134.8908
6012728993, 2, 7285.879, -134.8908
b41857, 1, 7277.717, -12.8107
b41857, 2, 7308.795, -135.3181
b41858, 1, 7273.759, -12.8037
b41858, 2, 7304.932, -135.3264
b33052, 3, 7393.315, 106.8931
b33052, 1, 7475.29, -11.31521
b33053, 3, 7393.232, 106.8931
b48177, 3, 7373.329, 105.4618
b4632, 1, 7472.844, -11.29054
b4632, 2, 7464.325, -131.7366
b4632, 3, 7418.34, 106.9121
g42959, 1, 7472.764, -11.29045
g42959, 2, 7464.251, -131.7367
g42959, 3, 7418.293, 106.9122
b12331, 1, 7321.656, -12.89037
b39683, 1, 7321.479, -12.89027
b18949, 1, 7141.389, -13.05384
b18949, 2, 7276.032, -134.9359
b18949, 3, 7385.563, 105.4684
b18951, 1, 7131.264, -13.04782
b18951, 2, 7271.379, -134.9462
b18951, 3, 7384.218, 105.4822
b19003, 3, 7355.545, 105.5994
5926527425, 3, 7276.878, 110.6807
5925727418, 3, 7276.849, 110.6807
b34546, 1, 7357.806, -11.82452
b34546, 2, 7381.703, -132.8782
b34546, 3, 7444.213, 106.5474
b48056, 1, 7357.741, -11.82444
b48056, 2, 7381.643, -132.8782
b48056, 3, 7444.174, 106.5474
b4808, 1, 7469.521, -11.20794
b4808, 2, 7471.381, -131.8069
b4808, 3, 7453.099, 107.0947
b4713, 1, 7477.318, -11.34165
b4713, 2, 7455.48, -131.708
b4713, 3, 7400.382, 106.7498
b5220, 1, 7383.66, -7.092168
b5220, 2, 7379.475, -127.2947
b5220, 3, 7344.919, 112.357
g43860, 3, 7361.658, 105.4616
b38338, 1, 7471.354, -11.24604
b41271, 1, 7471.354, -11.24604
b52857, 3, 7357.55, 106.7752
b55624, 3, 7357.274, 106.7753
b4964, 1, 7318.132, -9.777768
b4964, 2, 7248.296, -130.2008
b4964, 3, 7234.371, 108.9473
b18880, 1, 7380.602, -12.29115
b18880, 2, 7432.671, -133.6711
b18880, 3, 7434.708, 106.1272
b18881, 1, 7377.594, -12.30355
b18881, 2, 7430.616, -133.6909
b18881, 3, 7434.357, 106.1167
b51328, 2, 7281.105, -134.8901
b62291, 2, 7281.07, -134.8901
b24503, 3, 7361.763, 106.7047
b18933, 1, 7212.109, -12.96669
b18933, 2, 7317.027, -134.7531
b18933, 3, 7409.851, 105.5285
b23205, 1, 7401.26, -11.73392
b23205, 2, 7412.808, -132.5464
b23205, 3, 7422.751, 106.6203
b23208, 1, 7390.713, -11.78556
b23208, 2, 7401.668, -132.587
b23208, 3, 7408.497, 106.5698
b18871, 1, 7410.344, -12.1696
b18871, 2, 7453.058, -133.478
b18871, 3, 7438.628, 106.2303
g33471, 2, 7269.233, -134.8891
b18859, 1, 7314.28, -12.01572
b18859, 2, 7344.739, -133.2263
b18859, 3, 7444.932, 106.3661
b61747, 2, 7272.7, -134.8891
b56665, 2, 7199.289, -135.5075
b63613, 3, 7434.916, 106.1382
b18948, 3, 7386.305, 105.4606
b18948, 1, 7147.028, -13.05709
b18948, 2, 7278.571, -134.9301
b26698, 3, 7384.199, 105.4608
b18975, 3, 7368.323, 105.5973
b18862, 2, 7337.699, -133.2916
b18862, 1, 7304.26, -12.0557
b18862, 3, 7443.705, 106.3333
5918628524, 2, 7337.68, -133.2916
b392, 1, 7293.601, -10.72579
b392, 2, 7195.509, -131.2839
b392, 3, 7198.007, 107.7019
b30794, 1, 7293.412, -10.72508
b30794, 2, 7195.124, -131.2842
b30794, 3, 7197.963, 107.7018
b4934, 1, 7312.814, -10.14104
b4934, 2, 7232.536, -130.6125
b4934, 3, 7223.994, 108.473
b60689, 1, 7312.794, -10.14102
b60689, 2, 7232.521, -130.6126
b15848, 3, 7333.937, 106.8979
b15851, 3, 7333.89, 106.8979
b4709, 1, 7476.536, -11.34642
b4709, 2, 7454.93, -131.7116
b4709, 3, 7399.62, 106.7457
b4708, 1, 7476.41, -11.34727
b4708, 2, 7454.774, -131.7123
b4708, 3, 7399.437, 106.7444
b22564, 1, 7352.23, -8.362431
b22565, 1, 7352.182, -8.362401
b60409, 2, 7278.913, -134.8899
5999228953, 2, 7278.88, -134.8899
b11368, 1, 7350.946, -8.330951
b11368, 2, 7318.064, -128.5217
b11368, 3, 7276.209, 110.7859
b11418, 1, 7351.02, -8.333228
b11418, 2, 7318.068, -128.5196
b11418, 3, 7275.564, 110.7823
g40998, 3, 7401.767, 106.5585
g40999, 3, 7401.737, 106.5585
b24231, 3, 7329.584, 106.8983
b14650, 1, 7365.132, -11.83058
b14650, 2, 7387.256, -132.8761
b14650, 3, 7448.368, 106.5409
b15823, 3, 7357.347, 106.8963
b41544, 1, 7294.058, -10.72961
b41544, 2, 7197.348, -131.2821
b41544, 3, 7197.84, 107.7029
b390, 1, 7293.86, -10.7277
b390, 2, 7196.442, -131.283
b390, 3, 7197.945, 107.7024
b17988, 3, 7389.546, 106.7351
b11021, 3, 7448.969, 106.5403
b61249, 3, 7233.627, 110.6978
b18852, 1, 7337.754, -11.92654
b18852, 2, 7362.67, -133.0704
b18852, 3, 7447.353, 106.4442
b8596, 1, 7476.259, -11.31601
b8596, 3, 7410.11, 106.8161
b8596, 2, 7459.521, -131.7204
b13652, 1, 7476.286, -11.31611
b13652, 3, 7409.998, 106.816
6040129093, 3, 7381.101, 105.511
b19060, 1, 7475.41, -11.31435
b19060, 2, 7464.538, -131.6867
b19060, 3, 7394.099, 106.8933
b19061, 1, 7475.39, -11.3145
b19061, 2, 7464.548, -131.6864
b19061, 3, 7393.97, 106.8933
b56662, 2, 7201.63, -135.5079
5991028755, 2, 7363.3, -134.3782
b66415, 3, 7235.821, 110.6974
g36575, 3, 7235.697, 110.6973
b4725, 2, 7456.374, -131.7022
b4725, 3, 7401.159, 106.755
b4725, 1, 7478.287, -11.33695
b53093, 2, 7456.247, -131.7005
b53093, 3, 7400.306, 106.7539
b46252, 3, 7386.587, 106.7715
b54183, 1, 7199.755, -12.69424
b4871, 1, 7482.082, -11.00962
b4871, 2, 7178.868, -131.6039
b4871, 3, 7468.334, 107.3379
b4870, 1, 7480.815, -11.03122
b4870, 2, 7177.129, -131.6304
b4870, 3, 7466.963, 107.3106
b4592, 1, 7473.32, -11.35385
b4592, 2, 7451.819, -131.715
b4592, 3, 7395.271, 106.7354
b23884, 3, 7367.004, 106.774
b52452, 1, 7316.984, -9.749036
b59816, 1, 7316.969, -9.749027
b47983, 1, 7388.541, -11.79772
b47983, 2, 7399.204, -132.5941
b47983, 3, 7404.517, 106.558
b51853, 1, 7386.981, -11.80426
b51853, 2, 7397.738, -132.6005
b51853, 3, 7403.007, 106.5518
5968629350, 2, 7194.887, -135.5043
b18526, 3, 7332.113, 112.0698
b38699, 3, 7332.007, 112.0698
g35564, 2, 7363.228, -134.378
b39509, 1, 7351.63, -8.362326
b39509, 3, 7267.23, 110.7383
b29178, 1, 7350.086, -8.363431
b29178, 3, 7267.098, 110.7415
b66340, 2, 7291.079, -134.8915
b56472, 1, 7200.302, -12.69455
b43430, 1, 7210.838, -12.66862
b43430, 2, 7233.066, -135.4719
b4651, 3, 7393.004, 106.8933
b2190, 3, 7389.181, 106.8937
b14325, 1, 7317.372, -12.87934
b14325, 2, 7346.972, -135.2356
b40195, 1, 7314.762, -12.8748
b40195, 2, 7344.44, -135.241
b18987, 3, 7361.245, 105.5984
6026728746, 3, 7366.828, 105.4622
6028228756, 3, 7366.828, 105.4622
6033629640, 1, 7195.411, -12.69252
6031929620, 1, 7195.34, -12.6925
b22157, 3, 7260.738, 110.6987
b36180, 3, 7250.859, 110.6983
g43189, 1, 7322.223, -12.89072
g43190, 1, 7322.176, -12.89069
b18923, 1, 7251.798, -12.84947
b18923, 2, 7347.971, -134.5465
b18923, 3, 7419.68, 105.6636
b23211, 3, 7403.57, 106.5582
b61011, 3, 7402.472, 106.5584
b19172, 2, 7466.743, -131.7727
b13095, 2, 7466.623, -131.7726
b18828, 1, 7420.212, -11.64295
b18828, 2, 7433.59, -132.4973
b18828, 3, 7453.56, 106.7123
b18829, 1, 7419.17, -11.64901
b18829, 2, 7432.934, -132.5103
b18829, 3, 7453.924, 106.7083
6022628952, 2, 7296.578, -134.8924
5934528196, 3, 7225.032, 110.6972
b4813, 1, 7462.627, -11.27287
b4813, 2, 7465.806, -131.9097
b4813, 3, 7453.246, 107.0348
b4817, 1, 7461.072, -11.28751
b4817, 2, 7464.558, -131.9329
b4817, 3, 7453.3, 107.0214
b48181, 3, 7372.677, 105.4619
5986529689, 2, 7200.178, -135.5076
b18952, 1, 7126.115, -13.04475
b18952, 2, 7269.013, -134.9515
b18952, 3, 7383.534, 105.4893
b47687, 3, 7434.934, 106.1381
b8595, 1, 7476.232, -11.31591
b8595, 2, 7459.524, -131.7207
b8595, 3, 7410.211, 106.8162
b55975, 1, 7316.803, -9.748926
b55976, 1, 7316.663, -9.74884
b4996, 1, 7337.076, -8.861692
b4996, 2, 7291.231, -129.1558
b4996, 3, 7262.435, 110.1205
b18909, 1, 7293.564, -12.66305
b18909, 2, 7375.4, -134.2495
b18909, 3, 7424.147, 105.8214
b18910, 1, 7290.467, -12.6763
b18910, 2, 7373.419, -134.2707
b18910, 3, 7423.83, 105.8105
b26171, 3, 7357.521, 106.7054
b19175, 1, 7473.814, -11.3016
b19175, 2, 7464.477, -131.7139
b19175, 3, 7407.179, 106.9039
b19179, 1, 7474.617, -11.30771
b19179, 2, 7464.496, -131.7007
b19179, 3, 7400.876, 106.8987
b5921, 1, 7463.764, -11.3534
b5921, 2, 7443.97, -131.7333
b5921, 3, 7390.978, 106.7362
b4557, 1, 7463.525, -11.35335
b4557, 2, 7443.782, -131.7338
b4557, 3, 7390.91, 106.7363
b54792, 1, 7304.816, -12.61451
b54794, 1, 7304.762, -12.61448
b23591, 1, 7364.26, -11.83013
b23591, 2, 7386.644, -132.876
b23591, 3, 7447.705, 106.5416
b55823, 3, 7364.774, 105.4619
b18955, 3, 7381.471, 105.5109
b18955, 1, 7110.346, -13.0353
b18955, 2, 7261.771, -134.9677
g42395, 3, 7381.424, 105.5109
b62292, 2, 7280.999, -134.8901
b4819, 1, 7457.749, -11.31864
b4819, 2, 7461.911, -131.9826
b4819, 3, 7453.448, 106.993
g35321, 2, 7194.728, -135.5042
b57590, 2, 7423.993, -133.7555
g38450, 3, 7357.182, 106.7054
g38452, 3, 7357.132, 106.7054
5931028193, 3, 7224.784, 110.6971
5931328198, 3, 7224.769, 110.6971
b32823, 3, 7357.959, 106.7752
b60870, 3, 7237.299, 110.6978
b4865, 1, 7477.36, -11.09234
b4865, 3, 7462.697, 107.2361
5985329641, 2, 7202.017, -135.5079
b4885, 1, 7292.131, -10.78809
b4885, 2, 7194.467, -131.3446
b4885, 3, 7194.928, 107.6295
b4881, 1, 7289.873, -10.85138
b4881, 2, 7190.757, -131.4144
b4881, 3, 7191.836, 107.5484
b66603, 3, 7356.352, 106.7754
b66604, 3, 7356.32, 106.7754
6011028668, 3, 7362.916, 105.4617
6005928693, 3, 7362.769, 105.4616
5929328198, 3, 7224.587, 110.697
b24282, 3, 7304.778, 106.9008
b13220, 3, 7331.899, 112.0698
b16630, 3, 7331.636, 112.0699
b60941, 3, 7226.395, 110.6976
b45838, 2, 7360.096, -133.0696
b45816, 2, 7359.963, -133.0695
b41084, 2, 7468.783, -131.806
b41084, 3, 7451.661, 107.0936
b61610, 3, 7356.777, 106.7753
b61611, 3, 7356.625, 106.7753
b52585, 2, 7195.148, -135.5043
g42100, 2, 7195.135, -135.5043
b18878, 1, 7386.857, -12.26546
b18878, 2, 7437.026, -133.6298
b18878, 3, 7435.481, 106.1492
b18879, 1, 7383.739, -12.27833
b18879, 2, 7434.846, -133.6504
b18879, 3, 7435.063, 106.1381
b43437, 1, 7208.707, -12.61315
b43437, 2, 7206.796, -135.5028
b43438, 1, 7208.674, -12.60745
b43438, 2, 7204.12, -135.5057
g35130, 1, 7287.187, -12.6895
5890628219, 1, 7386.61, -11.81592
5890628219, 2, 7397.548, -132.6165
5890628219, 3, 7404.294, 106.5398
5891328219, 1, 7386.61, -11.81592
5891328219, 2, 7397.548, -132.6165
5891328219, 3, 7404.294, 106.5398
g37601, 2, 7194.716, -135.5066
b4910, 1, 7311.125, -10.26443
b4910, 2, 7227.401, -130.7517
b4910, 3, 7220.582, 108.3123
b4909, 1, 7310.72, -10.2935
b4909, 2, 7226.218, -130.7844
b4909, 3, 7219.807, 108.2747
b4677, 1, 7469.036, -11.20739
b4677, 2, 7471.001, -131.807
b4677, 3, 7452.852, 107.0952
b4548, 1, 7462.584, -11.35336
b4548, 2, 7443.348, -131.7362
b4548, 3, 7390.942, 106.7377
b4546, 1, 7462.488, -11.35317
b4546, 2, 7443.247, -131.7366
b4546, 3, 7390.984, 106.7378
b4890, 1, 7296.083, -10.6791
b4890, 2, 7201.133, -131.2228
b4890, 3, 7200.302, 107.7705
b4616, 1, 7476.315, -11.34596
b4616, 2, 7453.124, -131.7138
b4616, 3, 7399.064, 106.7401
b24267, 3, 7307.492, 106.9005
b24268, 3, 7307.05, 106.9005
b60425, 2, 7344.492, -133.2262
b60427, 2, 7344.301, -133.2261
b4823, 1, 7449.647, -11.39444
b4823, 2, 7455.568, -132.1034
b4823, 3, 7453.866, 106.9248
b29538, 3, 7386.014, 106.7717
b60937, 3, 7228.174, 110.6977
b60938, 3, 7227.619, 110.6977
b4791, 2, 7466.378, -131.7725
b4792, 2, 7466.34, -131.7725
b18821, 1, 7423.997, -11.61635
b18821, 2, 7436.109, -132.4481
b18821, 3, 7452.716, 106.7322
b61423, 1, 7423.997, -11.61635
b61423, 2, 7436.109, -132.4481
b61423, 3, 7452.716, 106.7322
b28785, 3, 7376.519, 105.4615
b29850, 3, 7374.994, 105.4616
b56620, 1, 7198.038, -12.69351
5968729476, 2, 7197.227, -135.5047
b38713, 2, 7462.471, -131.7393
g44633, 2, 7211.316, -135.4976
5905228274, 3, 7402.432, 106.5584
b61242, 2, 7375.381, -134.2495
b19007reg, 1, 7033.459, -12.98388
b19007reg, 2, 7405.996, -135.0552
b19009, 1, 7023.502, -12.97659
b19009, 2, 7401.49, -135.0707
b4655, 3, 7389.164, 106.8937
6036529673, 1, 7195.477, -12.69256
6038329671, 1, 7195.435, -12.69256
5834128538, 1, 7472.937, -11.29713
5834128538, 2, 7462.201, -131.7404
5834128538, 3, 7418.962, 106.8804
5833428564, 1, 7472.94, -11.29716
5833428564, 2, 7462.203, -131.7404
5833428564, 3, 7418.964, 106.8804
b4760, 1, 7473.359, -11.28448
b4760, 2, 7464.334, -131.7482
b4760, 3, 7424.588, 106.9147
b4759, 1, 7473.518, -11.28754
b4759, 2, 7463.933, -131.7462
b4759, 3, 7423.362, 106.9066
b58808, 3, 7451.396, 107.0931
b4602, 1, 7476.218, -11.34864
b4602, 2, 7454.49, -131.7134
b4602, 3, 7399.115, 106.7421
b13629, 1, 7362.764, -7.824731
b13629, 2, 7342.366, -128.0367
b13629, 3, 7305.476, 111.4349
b13624, 1, 7362.1, -7.849504
b13624, 2, 7341.136, -128.0617
b13624, 3, 7304.183, 111.4037
5964927408, 1, 7384.287, -7.069428
5964927408, 2, 7380.649, -127.2719
5964927408, 3, 7346.205, 112.3858
g43266, 1, 7463.022, -11.35311
g43266, 2, 7443.379, -131.7345
g43266, 3, 7390.685, 106.7365
b28788, 3, 7381.495, 105.461
b28624, 3, 7378.985, 105.4613
b4797, 1, 7470.305, -11.22453
b4797, 2, 7469.787, -131.7947
b4797, 3, 7446.921, 107.0557
b41879, 2, 7245.553, -135.4568
b41882, 2, 7245.302, -135.4567
b52167, 1, 7199.368, -12.69408
b56608, 1, 7199.327, -12.69406
b5179, 1, 7347.928, -8.418969
b5179, 2, 7313.142, -128.6503
b5179, 3, 7276.897, 110.6807
b4720, 2, 7456.057, -131.6979
b4720, 3, 7399.023, 106.7524
b4721, 2, 7455.905, -131.6958
b4721, 3, 7398.002, 106.7512
b52565, 2, 7203.852, -135.5057
b52568, 2, 7201.999, -135.5054
b41863, 1, 7253.251, -12.76883
b41863, 2, 7285.645, -135.369
g44474, 1, 7253.222, -12.76882
b19001, 3, 7355.803, 105.5993
b23873, 3, 7376.255, 106.7729
b23875, 3, 7374.197, 106.7732
b5173, 3, 7270.826, 110.4486
b5173, 1, 7343.381, -8.602003
b5173, 2, 7303.911, -128.8598
b26172, 3, 7357.115, 106.7054
b4754, 1, 7473.679, -11.29063
b4754, 2, 7463.528, -131.7441
b4754, 3, 7422.125, 106.8984
b12327, 1, 7323.666, -12.8916
b55830, 3, 7362.099, 105.4617
b58999, 3, 7361.854, 105.4617
b19032, 1, 7470.296, -11.22457
b4798, 1, 7470.272, -11.22471
5940028185, 3, 7225.597, 110.6974
5940428202, 3, 7225.55, 110.6974
b35443, 3, 7387.863, 106.7713
b52166, 1, 7199.633, -12.6942
b63690, 3, 7427.504, 105.9278
b4932, 1, 7312.192, -10.18652
b4932, 2, 7230.601, -130.664
b4932, 3, 7222.726, 108.4135
b4931, 1, 7311.82, -10.21422
b4931, 2, 7229.452, -130.6952
b4931, 3, 7221.947, 108.3774
b56626, 1, 7197.849, -12.69341
6023329644, 1, 7197.804, -12.69339
5931928222, 3, 7224.7, 110.6971
5933328534, 3, 7438.026, 106.2166
b17578, 2, 7451.945, -131.6502
b17578, 3, 7376.266, 106.715
b24536, 2, 7451.617, -131.6472
b24536, 3, 7374.789, 106.713
5985429630, 2, 7201.974, -135.5079
b53878, 3, 7393.284, 106.7344
b41663, 1, 7317.524, -12.88867
b61696, 3, 7357.272, 106.7054
g42775, 3, 7263.628, 110.7104
g42777, 3, 7263.616, 110.7103
b18905, 1, 7304.835, -12.61452
b18905, 2, 7382.875, -134.1721
b18905, 3, 7425.353, 105.8618
b18907, 1, 7299.658, -12.6372
b18907, 2, 7379.367, -134.2076
b18907, 3, 7424.748, 105.8428
b61617, 3, 7355.987, 106.7754
b63376, 3, 7355.823, 106.7754
b55826, 3, 7363.34, 105.4618
b55827, 3, 7362.944, 105.4617
b31172, 3, 7355.591, 105.5994
b4633, 1, 7472.818, -11.29207
b4633, 2, 7464.384, -131.7338
b4633, 3, 7416.888, 106.9114
g42239, 1, 7472.522, -11.29198
6086829766, 1, 7315.027, -12.88722
b4858, 1, 7470.79, -11.18991
b4858, 2, 7472.932, -131.7888
b4858, 3, 7454.668, 107.1166
b66414, 3, 7236.051, 110.6975
5880927872, 1, 7316.554, -9.884818
5880927872, 2, 7243.608, -130.3218
5880927872, 3, 7231.226, 108.8074
b29190, 3, 7357.286, 106.7054
b14339, 3, 7452.444, 106.7214
b14440, 3, 7452.411, 106.7214
b24369, 3, 7363.928, 106.7043
b24502, 3, 7362.673, 106.7045
b60867, 3, 7240.789, 110.698
b60868, 3, 7237.906, 110.6979
b56944, 1, 7320.119, -12.89006
b60963, 2, 7237.034, -135.4671
5927328209, 3, 7224.53, 110.697
b18810, 3, 7427.585, 106.6372
b18810, 1, 7404.921, -11.71641
b18810, 2, 7416.562, -132.5326
b13658, 3, 7427.524, 106.6372
5696127014, 3, 7306.881, 106.9005
b52161, 3, 7408.54, 105.5147
5851028310, 1, 7447.419, -11.41474
5851028310, 2, 7453.848, -132.1353
5851028310, 3, 7453.901, 106.9067
b18832, 1, 7413.251, -11.68398
b18832, 2, 7429.24, -132.5851
b18832, 3, 7456.136, 106.6853
b55625, 3, 7357.053, 106.7753
b61609, 3, 7356.937, 106.7753
b46977, 1, 7200.655, -12.6947
6072429165, 3, 7366.716, 105.5973
6072929120, 3, 7366.457, 105.5972
b56682, 2, 7193.032, -135.5063
b56684, 2, 7192.962, -135.5066
b4556, 1, 7463.288, -11.35337
b4556, 2, 7443.622, -131.7343
b4556, 3, 7390.834, 106.7364
b4554, 1, 7463.097, -11.35344
b4554, 2, 7443.557, -131.7347
b4554, 3, 7390.831, 106.7367
b18862reg, 1, 7439.204, -12.05408
b18862reg, 2, 7337.602, -133.2923
b18862reg, 3, 7443.667, 106.3327
b18864, 1, 7432.761, -12.07921
b18864, 2, 7333.046, -133.3349
b18864, 3, 7442.863, 106.3109
b59949, 3, 7329.56, 106.8983
b46703, 1, 7418.886, -11.64858
b46703, 2, 7432.616, -132.5103
b46703, 3, 7453.731, 106.7084
b4766, 1, 7472.94, -11.27616
b4766, 2, 7465.015, -131.7549
b4766, 3, 7427.633, 106.9338
b23863, 3, 7386.877, 106.7715
b4608, 1, 7476.319, -11.34767
b4608, 2, 7453.928, -131.7133
b4608, 3, 7398.912, 106.7409
b4901, 3, 7211.16, 108.0541
b4901, 1, 7304.218, -10.46246
b4901, 2, 7215.158, -130.9762
b43090, 3, 7211.157, 108.0541
b56629, 1, 7209.05, -12.69874
b56628, 1, 7208.98, -12.6987
b5209, 1, 7373.279, -7.456749
b5209, 2, 7360.795, -127.6622
b5209, 3, 7324.727, 111.8965
b5207, 1, 7371.303, -7.525549
b5207, 2, 7357.318, -127.732
b5207, 3, 7321.051, 111.81
b40187, 3, 7366.179, 105.5976
b18962, 1, 7073.793, -13.01171
b18962, 2, 7245.095, -135.0086
b18962, 3, 7378.26, 105.5621
b18966, 1, 7053.099, -12.9979
b18966, 2, 7235.503, -135.0318
b18966, 3, 7376.433, 105.591
b4880, 1, 7289.072, -10.87378
b4880, 2, 7189.447, -131.4391
b4880, 3, 7190.754, 107.5197
b4878, 1, 7287.629, -10.91377
b4878, 2, 7187.114, -131.4834
b4878, 3, 7188.85, 107.4687
b24232, 3, 7328.665, 106.8984
b24245, 3, 7319.811, 106.8992
6035229658, 1, 7195.541, -12.69257
b52168, 1, 7199.241, -12.69402
b56615, 1, 7195.904, -12.69258
b52572, 2, 7200.181, -135.5051
b54079, 1, 7208.971, -12.63042
b54079, 2, 7214.924, -135.4936
b42554, 2, 7286.14, -134.8908
b59569, 1, 7186.343, -13.04332
b19006, 1, 7038.917, -12.98769
b19006, 2, 7228.962, -135.0523
b4814, 3, 7453.18, 107.0348
b38623, 3, 7355.197, 105.5995
b62670, 2, 7199.271, -135.5074
b18947, 1, 7151.902, -13.0584
b18947, 2, 7281.01, -134.9288
b18947, 3, 7388.789, 105.4552
b61219, 2, 7453.076, -131.7138
5883627823, 1, 7318.513, -9.749713
5883627823, 2, 7249.485, -130.1695
5883627823, 3, 7235.212, 108.9839
b44495, 3, 7363.664, 106.8956
b49990, 3, 7363.452, 106.8956
5957328181, 3, 7228.379, 110.6977
b63784, 2, 7282.94, -134.8904
b63722, 2, 7282.861, -134.8901
b28483, 3, 7367.333, 105.5974
b18954, 3, 7382.133, 105.5037
b18954, 1, 7115.573, -13.03845
b18954, 2, 7264.168, -134.9623
b41872, 1, 7222.424, -12.71771
b41872, 2, 7257.567, -135.4328
b43434, 2, 7218.31, -135.4897
b43434, 1, 7209.209, -12.63758
