Time, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "4.16 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "4.16 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "4.16 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "4.16 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "4.16 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
377, 2714.28853882664, 763.950104059554, 3272.93423804147, 3455.57490788612, 2659.63823250451, 1463.48519991479, 3193.92995436141, 3645.45724967529, 397.350682294975, 0, 456.123181450129, 0, 54.6628850239452, 109.258263663532, 79.0598971696152, 158.371745411888, 54.6628850239452, 109.258263663532, 0, 0, 79.0598971696152, 0, 54.6628634592938, 0.0000215646513963476, 50.9408551369902, 1.78274467595097, 52.7235998129399, 1.93926364635389, 0, 0, 0, 0, 54.6628850239452, 0, 0, 0, 0, 0, 0, 54.6628634592938, 0, 0, 0, 0, 0, 0, 0.0000215646513963476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2659.63823250451, 0, 0, 0, 0, 0, 0
378, 2935.31946665572, 905.511598669462, 3272.93423804147, 3455.57490788612, 2871.32360109936, 1579.64030422991, 3193.92995436141, 3645.45724967529, 634.949897107348, 0, 792.545097628758, 0, 64.0420873988526, 128.142839898088, 79.0598971696152, 158.371745411888, 64.0420873988526, 128.142839898088, 0, 0, 79.0598971696152, 0, 64.0420625022035, 0.0000248966491261673, 59.6745180179876, 2.10043697941168, 61.7749549973979, 2.26710750480557, 0, 0, 0, 0, 64.0420873988526, 0, 0, 0, 0, 0, 0, 64.0420625022035, 0, 0, 0, 0, 0, 0, 0.0000248966491261673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2871.32360109936, 0, 0, 0, 0, 0, 0
379, 2992.16028451899, 942.130086319119, 3272.93423804147, 3455.57490788612, 2925.56837735194, 1609.42457331569, 3193.92995436141, 3645.45724967529, 695.878822657152, 0, 886.581680794474, 0, 66.6040904991287, 133.30258230493, 79.0598971696152, 158.371745411888, 66.6040904991287, 133.30258230493, 0, 0, 79.0598971696152, 0, 66.6040646827058, 0.0000258164229230915, 62.0609483266154, 2.18707525097512, 64.2480235775895, 2.35604110511619, 0, 0, 0, 0, 66.6040904991287, 0, 0, 0, 0, 0, 0, 66.6040646827058, 0, 0, 0, 0, 0, 0, 0.0000258164229230915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2925.56837735194, 0, 0, 0, 0, 0, 0
380, 2866.92130660258, 861.567240477091, 3272.93423804147, 3455.57490788612, 2805.85333654439, 1543.76197589846, 3193.92995436141, 3645.45724967529, 561.607153851843, 0, 683.545582966268, 0, 61.0420941171484, 122.102350842953, 79.0598971696152, 158.371745411888, 61.0420941171484, 122.102350842953, 0, 0, 79.0598971696152, 0, 61.0420702992035, 0.000023817944886307, 56.8797232826337, 1.99961762343146, 58.8793409060641, 2.16272939313937, 0, 0, 0, 0, 61.0420941171484, 0, 0, 0, 0, 0, 0, 61.0420702992035, 0, 0, 0, 0, 0, 0, 0.000023817944886307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2805.85333654439, 0, 0, 0, 0, 0, 0
381, 2734.67504216137, 776.95121708759, 3272.93423804147, 3455.57490788612, 2679.1591838068, 1474.22809756708, 3193.92995436141, 3645.45724967529, 419.319209920058, 0, 485.205296119188, 0, 55.4897325547347, 110.922992661302, 79.0598971696152, 158.371745411888, 55.4897325547347, 110.922992661302, 0, 0, 79.0598971696152, 0, 55.4897107009772, 0.0000218537574204844, 51.7103069508316, 1.81103733319641, 53.5213442840262, 1.96836641695108, 0, 0, 0, 0, 55.4897325547347, 0, 0, 0, 0, 0, 0, 55.4897107009772, 0, 0, 0, 0, 0, 0, 0.0000218537574204844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2679.1591838068, 0, 0, 0, 0, 0, 0
382, 2555.28210426947, 662.925443154547, 3272.93423804147, 3455.57490788612, 2506.80857840691, 1379.59576004076, 3193.92995436141, 3645.45724967529, 225.190450477102, 0, 242.269162293484, 0, 48.4814712717855, 96.8135631873235, 79.0598971696152, 158.371745411888, 48.4814712717855, 96.8135631873235, 0, 0, 79.0598971696152, 0, 48.4814518503297, 0.000019421455833746, 45.1910983472628, 1.56944691465753, 46.76054526192, 1.72090658840968, 0, 0, 0, 0, 48.4814712717855, 0, 0, 0, 0, 0, 0, 48.4814518503297, 0, 0, 0, 0, 0, 0, 0.000019421455833746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2506.80857840691, 0, 0, 0, 0, 0, 0
383, 2319.23041869694, 517.554011509259, 3272.93423804147, 3455.57490788612, 2279.07574454177, 1254.48374871806, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 40.1699848126438, 80.0910923538812, 79.0598971696152, 158.371745411888, 40.1699848126438, 80.0910923538812, 0, 0, 79.0598971696152, 0, 40.1699682470628, 0.0000165655810477194, 37.4698826008673, 1.27349837679164, 38.7433809776594, 1.42658726940341, 0, 0, 0, 0, 40.1699848126438, 0, 0, 0, 0, 0, 0, 40.1699682470628, 0, 0, 0, 0, 0, 0, 0.0000165655810477194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2279.07574454177, 0, 0, 0, 0, 0, 0
384, 2063.74759997177, 365.085044943, 3272.93423804147, 3455.57490788612, 2031.44176011448, 1118.40444636674, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 32.3209154060734, 64.3028327183487, 79.0598971696152, 158.371745411888, 32.3209154060734, 64.3028327183487, 0, 0, 79.0598971696152, 0, 32.3209014667767, 0.0000139392966870911, 30.1652046895163, 1.01209300701964, 31.1772976965362, 1.14360377024048, 0, 0, 0, 0, 32.3209154060734, 0, 0, 0, 0, 0, 0, 32.3209014667767, 0, 0, 0, 0, 0, 0, 0.0000139392966870911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2031.44176011448, 0, 0, 0, 0, 0, 0
385, 1846.66553716655, 248.440968664469, 3272.93423804147, 3455.57490788612, 1819.89408734826, 1001.69985336078, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 26.7670903024995, 53.1365642233593, 79.0598971696152, 158.371745411888, 26.7670903024995, 53.1365642233593, 0, 0, 79.0598971696152, 0, 26.7670781719592, 0.0000121305402543032, 25.0343019653956, 0.793644597978283, 25.827946563374, 0.939131608585194, 0, 0, 0, 0, 26.7670903024995, 0, 0, 0, 0, 0, 0, 26.7670781719592, 0, 0, 0, 0, 0, 0, 0.0000121305402543032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1819.89408734826, 0, 0, 0, 0, 0, 0
386, 1716.05388929012, 168.362526139705, 3272.93423804147, 3455.57490788612, 1692.38229803898, 931.623060653859, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 23.6640533124008, 46.8994585387852, 79.0598971696152, 158.371745411888, 23.6640533124008, 46.8994585387852, 0, 0, 79.0598971696152, 0, 23.6640420915368, 0.0000112208640348386, 22.1650985661451, 0.680608858074181, 22.8457074242198, 0.818334667316987, 0, 0, 0, 0, 23.6640533124008, 0, 0, 0, 0, 0, 0, 23.6640420915368, 0, 0, 0, 0, 0, 0, 0.0000112208640348386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1692.38229803898, 0, 0, 0, 0, 0, 0
387, 1629.37038715393, 115.460280694066, 3272.93423804147, 3455.57490788612, 1607.58908692047, 885.010781340934, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 21.776526025271, 43.1064045898042, 79.0598971696152, 158.371745411888, 21.776526025271, 43.1064045898042, 0, 0, 79.0598971696152, 0, 21.7765153328125, 0.0000106924584591809, 20.4225119342874, 0.610594920128375, 21.0331068544157, 0.743408478396781, 0, 0, 0, 0, 21.776526025271, 0, 0, 0, 0, 0, 0, 21.7765153328125, 0, 0, 0, 0, 0, 0, 0.0000106924584591809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1607.58908692047, 0, 0, 0, 0, 0, 0
388, 1593.84773620798, 93.8308038424237, 3272.93423804147, 3455.57490788612, 1572.75579099962, 865.887412780665, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 21.0427132812139, 41.6320834303116, 79.0598971696152, 158.371745411888, 21.0427132812139, 41.6320834303116, 0, 0, 79.0598971696152, 0, 21.0427027897261, 0.0000104914878092843, 19.7456279951558, 0.583151811942025, 20.3287798070984, 0.713922982627689, 0, 0, 0, 0, 21.0427132812139, 0, 0, 0, 0, 0, 0, 21.0427027897261, 0, 0, 0, 0, 0, 0, 0.0000104914878092843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1572.75579099962, 0, 0, 0, 0, 0, 0
389, 1601.9409190753, 98.7626723265977, 3272.93423804147, 3455.57490788612, 1580.74447366797, 870.243094715098, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 21.2076476310003, 41.9633418089437, 79.0598971696152, 158.371745411888, 21.2076476310003, 41.9633418089437, 0, 0, 79.0598971696152, 0, 21.2076370968816, 0.0000105341187026455, 19.8978450234649, 0.589230500038929, 20.4870755235039, 0.720561573377687, 0, 0, 0, 0, 21.2076476310003, 0, 0, 0, 0, 0, 0, 21.2076370968816, 0, 0, 0, 0, 0, 0, 0.0000105341187026455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580.74447366797, 0, 0, 0, 0, 0, 0
390, 1637.71526692198, 120.551127565342, 3272.93423804147, 3455.57490788612, 1615.81310612787, 889.498485767199, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 21.9520145363619, 43.4589014403156, 79.0598971696152, 158.371745411888, 21.9520145363619, 43.4589014403156, 0, 0, 79.0598971696152, 0, 21.9520037952852, 0.0000107410766752638, 20.5845602053829, 0.617025138547108, 21.2015853439311, 0.750418451354107, 0, 0, 0, 0, 21.9520145363619, 0, 0, 0, 0, 0, 0, 21.9520037952852, 0, 0, 0, 0, 0, 0, 0.0000107410766752638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1615.81310612787, 0, 0, 0, 0, 0, 0
391, 1747.40062762095, 187.542004371244, 3272.93423804147, 3455.57490788612, 1723.02676705787, 948.457377366876, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 24.3802377850375, 48.3387892228716, 79.0598971696152, 158.371745411888, 24.3802377850375, 48.3387892228716, 0, 0, 79.0598971696152, 0, 24.3802263579438, 0.0000114270937167708, 22.8269325038308, 0.706845789343841, 23.5337782931745, 0.846448064769349, 0, 0, 0, 0, 24.3802377850375, 0, 0, 0, 0, 0, 0, 24.3802263579438, 0, 0, 0, 0, 0, 0, 0.0000114270937167708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1723.02676705787, 0, 0, 0, 0, 0, 0
392, 1888.37470630286, 274.10621626902, 3272.93423804147, 3455.57490788612, 1860.55978749754, 1024.03719438494, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 27.8237189395428, 55.2606633788939, 79.0598971696152, 158.371745411888, 27.8237189395428, 55.2606633788939, 0, 0, 79.0598971696152, 0, 27.8237064949418, 0.0000124446010054006, 26.0124082732977, 0.83158746345969, 26.8439957367579, 0.979710758183921, 0, 0, 0, 0, 27.8237189395428, 0, 0, 0, 0, 0, 0, 27.8237064949418, 0, 0, 0, 0, 0, 0, 0.0000124446010054006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1860.55978749754, 0, 0, 0, 0, 0, 0
393, 2031.45767709558, 362.485573744895, 3272.93423804147, 3455.57490788612, 1999.75249577686, 1100.51940109133, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 31.6924605366012, 63.0403164883241, 79.0598971696152, 158.371745411888, 31.6924605366012, 63.0403164883241, 0, 0, 79.0598971696152, 0, 31.6924469020761, 0.0000136345250760397, 29.5963229223116, 0.970014619594946, 30.5663375419079, 1.12610936016827, 0, 0, 0, 0, 31.6924605366012, 0, 0, 0, 0, 0, 0, 31.6924469020761, 0, 0, 0, 0, 0, 0, 0.0000136345250760397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1999.75249577686, 0, 0, 0, 0, 0, 0
394, 2172.77103712891, 446.991786816961, 3272.93423804147, 3455.57490788612, 2136.86782234908, 1175.86288978921, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 35.8900234818081, 71.4783652844767, 79.0598971696152, 158.371745411888, 35.8900234818081, 71.4783652844767, 0, 0, 79.0598971696152, 0, 35.890008456764, 0.0000150250441728045, 33.4877810427214, 1.12327885484237, 34.611059897563, 1.27894855920097, 0, 0, 0, 0, 35.8900234818081, 0, 0, 0, 0, 0, 0, 35.890008456764, 0, 0, 0, 0, 0, 0, 0.0000150250441728045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2136.86782234908, 0, 0, 0, 0, 0, 0
395, 2240.88935216006, 489.520562131175, 3272.93423804147, 3455.57490788612, 2202.85581955566, 1212.08815686805, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 38.0406014254226, 75.804013447543, 79.0598971696152, 158.371745411888, 38.0406014254226, 75.804013447543, 0, 0, 79.0598971696152, 0, 38.0405856943249, 0.0000157310976631245, 35.4845306894777, 1.19802055057929, 36.6825512400567, 1.35803445426828, 0, 0, 0, 0, 38.0406014254226, 0, 0, 0, 0, 0, 0, 38.0405856943249, 0, 0, 0, 0, 0, 0, 0.0000157310976631245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2202.85581955566, 0, 0, 0, 0, 0, 0
396, 2249.7652442147, 495.07116188531, 3272.93423804147, 3455.57490788612, 2211.4559999263, 1216.80407345316, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 38.3271846259661, 76.3804890900894, 79.0598971696152, 158.371745411888, 38.3271846259661, 76.3804890900894, 0, 0, 79.0598971696152, 0, 38.3271688014679, 0.0000158244982030689, 35.7506714622705, 1.20796280880029, 36.9586342710683, 1.36853453039954, 0, 0, 0, 0, 38.3271846259661, 0, 0, 0, 0, 0, 0, 38.3271688014679, 0, 0, 0, 0, 0, 0, 0.0000158244982030689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2211.4559999263, 0, 0, 0, 0, 0, 0
397, 2220.95789656505, 477.063433479149, 3272.93423804147, 3455.57490788612, 2183.49708820329, 1201.49853693246, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 37.402784460565, 74.5212237137525, 79.0598971696152, 158.371745411888, 37.402784460565, 74.5212237137525, 0, 0, 79.0598971696152, 0, 37.4027689425247, 0.0000155180402352632, 34.8920603602732, 1.17605504362858, 36.0681154039032, 1.33465353862147, 0, 0, 0, 0, 37.402784460565, 0, 0, 0, 0, 0, 0, 37.4027689425247, 0, 0, 0, 0, 0, 0, 0.0000155180402352632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2183.49708820329, 0, 0, 0, 0, 0, 0
398, 2185.17406404183, 454.724806340943, 3272.93423804147, 3455.57490788612, 2148.82684091069, 1182.46698497877, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 36.2754263645031, 72.2535897328826, 79.0598971696152, 158.371745411888, 36.2754263645031, 72.2535897328826, 0, 0, 79.0598971696152, 0, 36.2754112112629, 0.0000151532401984661, 33.8454681213893, 1.13676850981776, 34.9822366312076, 1.29317458005527, 0, 0, 0, 0, 36.2754263645031, 0, 0, 0, 0, 0, 0, 36.2754112112629, 0, 0, 0, 0, 0, 0, 0.0000151532401984661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2148.82684091069, 0, 0, 0, 0, 0, 0
399, 2137.79265418175, 425.197461890718, 3272.93423804147, 3455.57490788612, 2102.87883665829, 1157.24537644095, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 34.8193515233182, 69.3249583361181, 79.0598971696152, 158.371745411888, 34.8193515233182, 69.3249583361181, 0, 0, 79.0598971696152, 0, 34.8193368433577, 0.0000146799604871416, 32.4941181097224, 1.08584349274323, 33.5799616024661, 1.23937524089156, 0, 0, 0, 0, 34.8193515233182, 0, 0, 0, 0, 0, 0, 34.8193368433577, 0, 0, 0, 0, 0, 0, 0.0000146799604871416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2102.87883665829, 0, 0, 0, 0, 0, 0
400, 2111.08566785278, 408.582238760537, 3272.93423804147, 3455.57490788612, 2077.01597565204, 1143.01416159012, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 34.0166249969561, 67.7103508708945, 79.0598971696152, 158.371745411888, 34.0166249969561, 67.7103508708945, 0, 0, 79.0598971696152, 0, 34.0166105790899, 0.0000144178661875866, 31.7495246876071, 1.05750360319836, 32.8070282908037, 1.20958228828624, 0, 0, 0, 0, 34.0166249969561, 0, 0, 0, 0, 0, 0, 34.0166105790899, 0, 0, 0, 0, 0, 0, 0.0000144178661875866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2077.01597565204, 0, 0, 0, 0, 0, 0
401, 2170.66546548373, 445.682020817344, 3272.93423804147, 3455.57490788612, 2134.96067517489, 1174.73205766171, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 35.8237419896562, 71.3444592459308, 79.0598971696152, 158.371745411888, 35.8237419896562, 71.3444592459308, 0, 0, 79.0598971696152, 0, 35.8237269879518, 0.0000150017044145705, 33.4269039825389, 1.12037425992198, 34.5472782424603, 1.27644874549156, 0, 0, 0, 0, 35.8237419896562, 0, 0, 0, 0, 0, 0, 35.8237269879518, 0, 0, 0, 0, 0, 0, 0.0000150017044145705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2134.96067517489, 0, 0, 0, 0, 0, 0
402, 2483.02469755918, 631.720945908249, 3272.93423804147, 3455.57490788612, 2436.61620152777, 1340.56666917731, 3193.92995436141, 3645.45724967529, 163.091736601231, 0, 171.294591018599, 0, 46.3746124820318, 92.5915670487218, 79.0598971696152, 158.371745411888, 46.3746124820318, 92.5915670487218, 0, 0, 79.0598971696152, 0, 46.3745938252244, 0.000018656807368504, 43.2357834685711, 1.48856069238927, 44.7243441609592, 1.65024966426527, 0, 0, 0, 0, 46.3746124820318, 0, 0, 0, 0, 0, 0, 46.3745938252244, 0, 0, 0, 0, 0, 0, 0.000018656807368504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2436.61620152777, 0, 0, 0, 0, 0, 0
403, 2660.47872666074, 740.944426039047, 3272.93423804147, 3455.57490788612, 2607.29269916164, 1434.25377649065, 3193.92995436141, 3645.45724967529, 355.80475823006, 0, 402.524244716444, 0, 53.161727557777, 106.252138966432, 79.0598971696152, 158.371745411888, 53.161727557777, 106.252138966432, 0, 0, 79.0598971696152, 0, 53.161706503289, 0.0000210544880311801, 49.542184573989, 1.7322656758262, 51.2744502498151, 1.88725625347386, 0, 0, 0, 0, 53.161727557777, 0, 0, 0, 0, 0, 0, 53.161706503289, 0, 0, 0, 0, 0, 0, 0.0000210544880311801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2607.29269916164, 0, 0, 0, 0, 0, 0
404, 2589.53193469896, 695.832561983133, 3272.93423804147, 3455.57490788612, 2539.14530912144, 1396.8469128097, 3193.92995436141, 3645.45724967529, 279.084549854001, 0, 306.70952745267, 0, 50.3735144930256, 100.63860671902, 79.0598971696152, 158.371745411888, 50.3735144930256, 100.63860671902, 0, 0, 79.0598971696152, 0, 50.3734944131699, 0.0000200798556286713, 46.9483133534697, 1.63647456610273, 48.5847879195714, 1.7887064935986, 0, 0, 0, 0, 50.3735144930256, 0, 0, 0, 0, 0, 0, 50.3734944131699, 0, 0, 0, 0, 0, 0, 0.0000200798556286713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2539.14530912144, 0, 0, 0, 0, 0, 0
405, 2486.45715193162, 630.533427093376, 3272.93423804147, 3455.57490788612, 2439.94564148163, 1342.40061058136, 3193.92995436141, 3645.45724967529, 167.428981896242, 0, 176.158970345415, 0, 46.4931553299134, 92.8277252317046, 79.0598971696152, 158.371745411888, 46.4931553299134, 92.8277252317046, 0, 0, 79.0598971696152, 0, 46.4931365829907, 0.0000187469227149146, 43.3393599786228, 1.50301482335718, 44.84237480198, 1.65076178101073, 0, 0, 0, 0, 46.4931553299134, 0, 0, 0, 0, 0, 0, 46.4931365829907, 0, 0, 0, 0, 0, 0, 0.0000187469227149146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2439.94564148163, 0, 0, 0, 0, 0, 0
406, 2337.59248556123, 536.730179854058, 3272.93423804147, 3455.57490788612, 2296.36011236493, 1263.54950881967, 3193.92995436141, 3645.45724967529, 5.59746519466471, 0, 5.51193106808558, 0, 41.2419634149928, 82.2592309441838, 79.0598971696152, 158.371745411888, 41.2419634149928, 82.2592309441838, 0, 0, 79.0598971696152, 0, 41.2419464455788, 0.0000169694140663738, 38.4587620842567, 1.3207510599446, 39.7795131442005, 1.46243330137831, 0, 0, 0, 0, 41.2419634149928, 0, 0, 0, 0, 0, 0, 41.2419464455788, 0, 0, 0, 0, 0, 0, 0.0000169694140663738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2296.36011236493, 0, 0, 0, 0, 0, 0
407, 2174.31672321789, 437.887503927337, 3272.93423804147, 3455.57490788612, 2138.37947208865, 1176.76488255484, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 35.9507899659161, 71.615681800143, 79.0598971696152, 158.371745411888, 35.9507899659161, 71.615681800143, 0, 0, 79.0598971696152, 0, 35.9507747895447, 0.0000151763714661351, 33.5502064729783, 1.12701736203167, 34.6772238350108, 1.27355095453387, 0, 0, 0, 0, 35.9507899659161, 0, 0, 0, 0, 0, 0, 35.9507747895447, 0, 0, 0, 0, 0, 0, 0.0000151763714661351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2138.37947208865, 0, 0, 0, 0, 0, 0
408, 1948.8659873546, 297.93577723987, 3272.93423804147, 3455.57490788612, 1919.3814720688, 1056.47789208839, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 29.4635246878373, 58.5673667022438, 79.0598971696152, 158.371745411888, 29.4635246878373, 58.5673667022438, 0, 0, 79.0598971696152, 0, 29.4635115675739, 0.0000131202633947466, 27.5350034451133, 0.89653919519838, 28.4315426403124, 1.0319689272615, 0, 0, 0, 0, 29.4635246878373, 0, 0, 0, 0, 0, 0, 29.4635115675739, 0, 0, 0, 0, 0, 0, 0.0000131202633947466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1919.3814720688, 0, 0, 0, 0, 0, 0
409, 1764.67427122805, 191.38268122545, 3272.93423804147, 3455.57490788612, 1739.85668876248, 957.764920845535, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 24.8272939262119, 49.2481094380292, 79.0598971696152, 158.371745411888, 24.8272939262119, 49.2481094380292, 0, 0, 79.0598971696152, 0, 24.8272822856461, 0.0000116405657789946, 23.2251921066243, 0.742174896303928, 23.9673670029281, 0.859915282718029, 0, 0, 0, 0, 24.8272939262119, 0, 0, 0, 0, 0, 0, 24.8272822856461, 0, 0, 0, 0, 0, 0, 0.0000116405657789946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1739.85668876248, 0, 0, 0, 0, 0, 0
410, 1638.98186860286, 117.936796892269, 3272.93423804147, 3455.57490788612, 1616.97801567203, 890.197105767628, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 22.0095899530316, 43.5883228848216, 79.0598971696152, 158.371745411888, 22.0095899530316, 43.5883228848216, 0, 0, 79.0598971696152, 0, 22.0095791551073, 0.0000107979243326726, 20.6249365851241, 0.633230908982452, 21.2581674941074, 0.751411660999861, 0, 0, 0, 0, 22.0095899530316, 0, 0, 0, 0, 0, 0, 22.0095791551073, 0, 0, 0, 0, 0, 0, 0.0000107979243326726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1616.97801567203, 0, 0, 0, 0, 0, 0
411, 1559.88931422142, 69.8332728740527, 3272.93423804147, 3455.57490788612, 1539.49334263156, 847.61417436509, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 20.3966942287201, 40.3465453385991, 79.0598971696152, 158.371745411888, 20.3966942287201, 40.3465453385991, 0, 0, 79.0598971696152, 0, 20.3966838671813, 0.0000103615387962146, 19.1394948528333, 0.571135331363395, 19.7106301841969, 0.686053682984393, 0, 0, 0, 0, 20.3966942287201, 0, 0, 0, 0, 0, 0, 20.3966838671813, 0, 0, 0, 0, 0, 0, 0.0000103615387962146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1539.49334263156, 0, 0, 0, 0, 0, 0
412, 1527.84975874746, 53.7493422082379, 3272.93423804147, 3455.57490788612, 1508.11183623732, 830.315718053369, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 19.7395584937611, 39.0139590941227, 79.0598971696152, 158.371745411888, 19.7395584937611, 39.0139590941227, 0, 0, 79.0598971696152, 0, 19.7395483408936, 0.0000101528675301483, 18.5449296148075, 0.533664928276442, 19.078594543084, 0.660953797809597, 0, 0, 0, 0, 19.7395584937611, 0, 0, 0, 0, 0, 0, 19.7395483408936, 0, 0, 0, 0, 0, 0, 0.0000101528675301483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1508.11183623732, 0, 0, 0, 0, 0, 0
413, 1528.83873593613, 54.3492403651169, 3272.93423804147, 3455.57490788612, 1509.08122645183, 830.84862892874, 3193.92995436141, 3645.45724967529, 0, 0, 0, 0, 19.7584888207354, 39.0519884360097, 79.0598971696152, 158.371745411888, 19.7584888207354, 39.0519884360097, 0, 0, 79.0598971696152, 0, 19.7584786680777, 0.0000101526577868621, 18.5623776380084, 0.534374920045136, 19.0967525580516, 0.661726110026033, 0, 0, 0, 0, 19.7584888207354, 0, 0, 0, 0, 0, 0, 19.7584786680777, 0, 0, 0, 0, 0, 0, 0.0000101526577868621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1509.08122645183, 0, 0, 0, 0, 0, 0
